protocol,velocity_mps,seed_offset,pdr
PZ-2021,3.0,16,0.8728302097209185
PZ-2021,3.0,17,0.8841718879070825
PZ-2021,3.0,18,0.8894076874894948
PZ-2021,3.0,19,0.8843232084890674
PZ-2021,3.0,20,0.8997425488451912
PZ-2021,3.0,21,0.8936472169169786
PZ-2021,3.0,22,0.8951178958315752
PZ-2021,3.0,23,0.8729582309285573
PZ-2021,3.0,24,0.8788764560115688
PZ-2021,3.0,25,0.8833969459701035
PZ-2021,3.0,26,0.8787454281064752
PZ-2021,3.0,27,0.8613607786859216
PZ-2021,3.0,28,0.8693351015725099
PZ-2021,3.0,29,0.8935175073468623
DARE-IoT,0.0,0,0.9693667791091718
DARE-IoT,0.0,1,0.9607705896545181
DARE-IoT,0.0,2,0.945330930205778
DARE-IoT,0.0,3,0.9770215962866383
DARE-IoT,0.0,4,0.9543538135692657
DARE-IoT,0.0,5,0.9656156990320178
DARE-IoT,0.0,6,0.9702601122706473
DARE-IoT,0.0,7,0.9592640873840265
DARE-IoT,0.0,8,0.9617498678162913
DARE-IoT,0.0,9,0.966311877680663
DARE-IoT,0.0,10,0.9485490398691184
DARE-IoT,0.0,11,0.9358365275681587
DARE-IoT,0.0,12,0.9592071879136872
DARE-IoT,0.0,13,0.9452783525089375
DARE-IoT,0.0,14,0.9613111321227109
DARE-IoT,0.0,15,0.9495780043294477
DARE-IoT,0.0,16,0.9421697105459128
DARE-IoT,0.0,17,0.938852455186613
DARE-IoT,0.0,18,0.9599172852853368
DARE-IoT,0.0,19,0.9698948936676149
DARE-IoT,0.0,20,0.9617221777326576
DARE-IoT,0.0,21,0.9434143220094512
DARE-IoT,0.0,22,0.9518729054311493
DARE-IoT,0.0,23,0.963675334845274
DARE-IoT,0.0,24,0.9653790079667229
DARE-IoT,0.0,25,0.9679233755737044
DARE-IoT,0.0,26,0.9663255606098097
DARE-IoT,0.0,27,0.9520768841709829
DARE-IoT,0.0,28,0.9541370834687046
DARE-IoT,0.0,29,0.9743127907563359
DARE-IoT,0.5,0,0.9397722843030222
DARE-IoT,0.5,1,0.9456856907336013
DARE-IoT,0.5,2,0.9387187404716413
DARE-IoT,0.5,3,0.9531963425372263
DARE-IoT,0.5,4,0.9453395121461574
DARE-IoT,0.5,5,0.9417072876770362
DARE-IoT,0.5,6,0.9382626914187084
DARE-IoT,0.5,7,0.9452294409506681
DARE-IoT,0.5,8,0.9511388551673516
DARE-IoT,0.5,9,0.9458574329552426
DARE-IoT,0.5,10,0.9324997501838712
DARE-IoT,0.5,11,0.9362719464145558
DARE-IoT,0.5,12,0.9245136910983824
DARE-IoT,0.5,13,0.959256951706045
DARE-IoT,0.5,14,0.9627127595015013
DARE-IoT,0.5,15,0.9406755139050237
DARE-IoT,0.5,16,0.9430940304824901
DARE-IoT,0.5,17,0.9523683686187584
DARE-IoT,0.5,18,0.9291897585466204
DARE-IoT,0.5,19,0.9425418045101729
DARE-IoT,0.5,20,0.9465324943045258
DARE-IoT,0.5,21,0.9505902988826792
DARE-IoT,0.5,22,0.9425796109588095
DARE-IoT,0.5,23,0.9427814147681441
DARE-IoT,0.5,24,0.9533427914098402
DARE-IoT,0.5,25,0.9464352164903171
DARE-IoT,0.5,26,0.9430139842804978
DARE-IoT,0.5,27,0.9564877081705438
DARE-IoT,0.5,28,0.9605097313053262
DARE-IoT,0.5,29,0.940156994190768
DARE-IoT,1.0,0,0.916331178115122
DARE-IoT,1.0,1,0.9471986790545526
DARE-IoT,1.0,2,0.9513235185553376
DARE-IoT,1.0,3,0.9266659079743693
DARE-IoT,1.0,4,0.9311029584138383
DARE-IoT,1.0,5,0.9359665139612314
DARE-IoT,1.0,6,0.9304366252857944
DARE-IoT,1.0,7,0.9366196999154273
DARE-IoT,1.0,8,0.9379491621241209
DARE-IoT,1.0,9,0.9321472174498063
DARE-IoT,1.0,10,0.9275071371725446
DARE-IoT,1.0,11,0.9344924163265722
DARE-IoT,1.0,12,0.9190886934274132
DARE-IoT,1.0,13,0.9165059285974466
DARE-IoT,1.0,14,0.9267205492673636
DARE-IoT,1.0,15,0.9316684904684097
DARE-IoT,1.0,16,0.9118359672330704
DARE-IoT,1.0,17,0.9112790247155336
DARE-IoT,1.0,18,0.9225458675157487
DARE-IoT,1.0,19,0.9344071214710395
DARE-IoT,1.0,20,0.9417715284650299
DARE-IoT,1.0,21,0.9257313241917245
DARE-IoT,1.0,22,0.9363081856049625
DARE-IoT,1.0,23,0.9160008838359066
DARE-IoT,1.0,24,0.9301886989758824
DARE-IoT,1.0,25,0.9235141892421943
DARE-IoT,1.0,26,0.9164755315881312
DARE-IoT,1.0,27,0.9288258161139342
DARE-IoT,1.0,28,0.9133922774074674
DARE-IoT,1.0,29,0.9377673310041004
DARE-IoT,1.5,0,0.9169271432055184
DARE-IoT,1.5,1,0.9171904062218613
DARE-IoT,1.5,2,0.8994192821746543
DARE-IoT,1.5,3,0.9054895462527363
DARE-IoT,1.5,4,0.8985885396641865
DARE-IoT,1.5,5,0.9083185406027262
DARE-IoT,1.5,6,0.9068382764364238
DARE-IoT,1.5,7,0.900234340976977
DARE-IoT,1.5,8,0.9078870382737363
DARE-IoT,1.5,9,0.90904504137225
DARE-IoT,1.5,10,0.9111057854170341
DARE-IoT,1.5,11,0.9090005497544338
DARE-IoT,1.5,12,0.8971766301227697
DARE-IoT,1.5,13,0.9353983794953848
DARE-IoT,1.5,14,0.9198706310135041
DARE-IoT,1.5,15,0.9297059260117092
DARE-IoT,1.5,16,0.9217770997444893
DARE-IoT,1.5,17,0.8967762439853488
DARE-IoT,1.5,18,0.9370816552081016
DARE-IoT,1.5,19,0.9150895902352926
DARE-IoT,1.5,20,0.9131355170165125
DARE-IoT,1.5,21,0.9151580098866289
DARE-IoT,1.5,22,0.9141872831348381
DARE-IoT,1.5,23,0.930216421222633
DARE-IoT,1.5,24,0.9302876540826605
DARE-IoT,1.5,25,0.9189823565156983
DARE-IoT,1.5,26,0.9233678715514745
DARE-IoT,1.5,27,0.9057453823458588
DARE-IoT,1.5,28,0.9012963968212485
DARE-IoT,1.5,29,0.9141190331940473
DARE-IoT,2.0,0,0.8935057099056884
DARE-IoT,2.0,1,0.8978684776943692
DARE-IoT,2.0,2,0.9049842879908749
DARE-IoT,2.0,3,0.8913984930432841
DARE-IoT,2.0,4,0.8962164973227265
DARE-IoT,2.0,5,0.8985461031491501
DARE-IoT,2.0,6,0.8918386064484062
DARE-IoT,2.0,7,0.8941254876234342
DARE-IoT,2.0,8,0.8909498284435377
DARE-IoT,2.0,9,0.9033176519125218
DARE-IoT,2.0,10,0.8948097157987924
DARE-IoT,2.0,11,0.9058456761201532
DARE-IoT,2.0,12,0.9029191201622261
DARE-IoT,2.0,13,0.8974250893743425
DARE-IoT,2.0,14,0.9031878724394817
DARE-IoT,2.0,15,0.9061661091449681
DARE-IoT,2.0,16,0.9091562217202914
DARE-IoT,2.0,17,0.9214464582893402
DARE-IoT,2.0,18,0.9113827988473656
DARE-IoT,2.0,19,0.907325158874042
DARE-IoT,2.0,20,0.9029917844865231
DARE-IoT,2.0,21,0.9025608616293047
DARE-IoT,2.0,22,0.9080018920544382
DARE-IoT,2.0,23,0.9106008368883592
DARE-IoT,2.0,24,0.8940540762299242
DARE-IoT,2.0,25,0.8970559148961611
DARE-IoT,2.0,26,0.8931007684121346
DARE-IoT,2.0,27,0.9097972510934137
DARE-IoT,2.0,28,0.9063973459750878
DARE-IoT,2.0,29,0.8979392252503736
DARE-IoT,2.5,0,0.8816751066423961
DARE-IoT,2.5,1,0.8780996031243422
DARE-IoT,2.5,2,0.9028029029176957
DARE-IoT,2.5,3,0.8917292364582164
DARE-IoT,2.5,4,0.8810828515818632
DARE-IoT,2.5,5,0.8800410493263967
DARE-IoT,2.5,6,0.9033168955225271
DARE-IoT,2.5,7,0.8979066606178296
DARE-IoT,2.5,8,0.8817038296729882
DARE-IoT,2.5,9,0.8978194251485305
DARE-IoT,2.5,10,0.8918742167543046
DARE-IoT,2.5,11,0.8775101436026869
DARE-IoT,2.5,12,0.8797028600808228
DARE-IoT,2.5,13,0.8874370171397272
DARE-IoT,2.5,14,0.8949787844832467
DARE-IoT,2.5,15,0.8903950216484154
DARE-IoT,2.5,16,0.8731039562446193
DARE-IoT,2.5,17,0.8823442558004352
DARE-IoT,2.5,18,0.8830475923427366
DARE-IoT,2.5,19,0.8997336427836244
DARE-IoT,2.5,20,0.8765475177095771
DARE-IoT,2.5,21,0.8860966714549982
DARE-IoT,2.5,22,0.8882746579841413
DARE-IoT,2.5,23,0.8853160543886806
DARE-IoT,2.5,24,0.8799856468332052
DARE-IoT,2.5,25,0.8795040292989831
DARE-IoT,2.5,26,0.873877099905406
DARE-IoT,2.5,27,0.87558509341572
DARE-IoT,2.5,28,0.8821435213218108
DARE-IoT,2.5,29,0.8654661862360238
DARE-IoT,3.0,0,0.8610489631260613
DARE-IoT,3.0,1,0.8618033209347336
DARE-IoT,3.0,2,0.8806648374216128
DARE-IoT,3.0,3,0.8708844871512229
DARE-IoT,3.0,4,0.8722457623604191
DARE-IoT,3.0,5,0.8729188786633397
DARE-IoT,3.0,6,0.8794825619758639
DARE-IoT,3.0,7,0.881915624722313
DARE-IoT,3.0,8,0.8762643319881996
DARE-IoT,3.0,9,0.8633135528779449
DARE-IoT,3.0,10,0.8538003432918039
DARE-IoT,3.0,11,0.8641624639567381
DARE-IoT,3.0,12,0.8722137821489554
DARE-IoT,3.0,13,0.8691453727383491
DARE-IoT,3.0,14,0.8791458999134631
DARE-IoT,3.0,15,0.8661288909939964
DARE-IoT,3.0,16,0.8667676466265338
DARE-IoT,3.0,17,0.8461304572987687
DARE-IoT,3.0,18,0.8606204486385858
DARE-IoT,3.0,19,0.8737630166119326
DARE-IoT,3.0,20,0.8726365307046074
DARE-IoT,3.0,21,0.8794538568169912
DARE-IoT,3.0,22,0.8765975933540934
DARE-IoT,3.0,23,0.8772989626676919
DARE-IoT,3.0,24,0.8806691986619146
DARE-IoT,3.0,25,0.8596477328013423
DARE-IoT,3.0,26,0.8636058547478837
DARE-IoT,3.0,27,0.8700347141728579
DARE-IoT,3.0,28,0.8546449808903953
DARE-IoT,3.0,29,0.8915591066560838
PSO-Energy,0.0,0,0.9349203390086085
PSO-Energy,0.0,1,0.9664231838600476
PSO-Energy,0.0,2,0.9365809797304008
PSO-Energy,0.0,3,0.9315016003374423
PSO-Energy,0.0,4,0.9602597684555788
PSO-Energy,0.0,5,0.9419490495417236
PSO-Energy,0.0,6,0.9494939495154195
PSO-Energy,0.0,7,0.9522133709854148
PSO-Energy,0.0,8,0.9375069444042927
PSO-Energy,0.0,9,0.9626829638082195
PSO-Energy,0.0,10,0.9403061439081735
PSO-Energy,0.0,11,0.9484273746273559
PSO-Energy,0.0,12,0.9458414656906224
PSO-Energy,0.0,13,0.9617478758109902
PSO-Energy,0.0,14,0.941960158558715
PSO-Energy,0.0,15,0.9420547945822305
PSO-Energy,0.0,16,0.9400756605906845
PSO-Energy,0.0,17,0.9451074738866881
PSO-Energy,0.0,18,0.9448811186485612
PSO-Energy,0.0,19,0.9574504591506271
PSO-Energy,0.0,20,0.9483650360904007
PSO-Energy,0.0,21,0.948371276521419
PSO-Energy,0.0,22,0.9552701340617814
PSO-Energy,0.0,23,0.9444111570076119
PSO-Energy,0.0,24,0.9434886919181802
PSO-Energy,0.0,25,0.947521699544878
PSO-Energy,0.0,26,0.9417115677207223
PSO-Energy,0.0,27,0.9423909876669138
PSO-Energy,0.0,28,0.9590796521159431
PSO-Energy,0.0,29,0.940053329640471
PSO-Energy,0.5,0,0.9323315438631599
PSO-Energy,0.5,1,0.9131438213777304
PSO-Energy,0.5,2,0.9352207175558968
PSO-Energy,0.5,3,0.9395584814006954
PSO-Energy,0.5,4,0.9393209081507462
PSO-Energy,0.5,5,0.9441499807934788
PSO-Energy,0.5,6,0.9331228999238039
PSO-Energy,0.5,7,0.9306243708464911
PSO-Energy,0.5,8,0.929621633065006
PSO-Energy,0.5,9,0.923538440250082
PSO-Energy,0.5,10,0.929226526662083
PSO-Energy,0.5,11,0.9418229728218286
PSO-Energy,0.5,12,0.9245012758904764
PSO-Energy,0.5,13,0.9331555184999469
PSO-Energy,0.5,14,0.9358985724332073
PSO-Energy,0.5,15,0.9221254829636062
PSO-Energy,0.5,16,0.9337301344897718
PSO-Energy,0.5,17,0.9529769353149785
PSO-Energy,0.5,18,0.9275492575266785
PSO-Energy,0.5,19,0.9365751831913159
PSO-Energy,0.5,20,0.9349125248976164
PSO-Energy,0.5,21,0.933886747617348
PSO-Energy,0.5,22,0.9260400310847248
PSO-Energy,0.5,23,0.9326906000804569
PSO-Energy,0.5,24,0.9454384580352087
PSO-Energy,0.5,25,0.9404953235081838
PSO-Energy,0.5,26,0.9398472669431556
PSO-Energy,0.5,27,0.9363983974941038
PSO-Energy,0.5,28,0.942147688976977
PSO-Energy,0.5,29,0.9315399628764096
PSO-Energy,1.0,0,0.919273507302433
PSO-Energy,1.0,1,0.9172788384032442
PSO-Energy,1.0,2,0.9138394302643238
PSO-Energy,1.0,3,0.927913250796122
PSO-Energy,1.0,4,0.9198421746064407
PSO-Energy,1.0,5,0.9038304532367334
PSO-Energy,1.0,6,0.9206171790128951
PSO-Energy,1.0,7,0.902039795693415
PSO-Energy,1.0,8,0.9190967382608343
PSO-Energy,1.0,9,0.9043526005659149
PSO-Energy,1.0,10,0.9120696260311395
PSO-Energy,1.0,11,0.9004465531109284
PSO-Energy,1.0,12,0.9207081362517348
PSO-Energy,1.0,13,0.9334601646626614
PSO-Energy,1.0,14,0.9159654414706953
PSO-Energy,1.0,15,0.9159815506948138
PSO-Energy,1.0,16,0.9209877703584003
PSO-Energy,1.0,17,0.9180407609548539
PSO-Energy,1.0,18,0.9184473092963062
PSO-Energy,1.0,19,0.9111197122825193
PSO-Energy,1.0,20,0.9272361428711595
PSO-Energy,1.0,21,0.914640527630915
PSO-Energy,1.0,22,0.9144596486861989
PSO-Energy,1.0,23,0.9170796575648701
PSO-Energy,1.0,24,0.9136029523910363
PSO-Energy,1.0,25,0.9345796044685745
PSO-Energy,1.0,26,0.9128382726133426
PSO-Energy,1.0,27,0.9229078568478453
PSO-Energy,1.0,28,0.9108365774146412
PSO-Energy,1.0,29,0.9031060182969337
PSO-Energy,1.5,0,0.90921328818863
PSO-Energy,1.5,1,0.9151457575956673
PSO-Energy,1.5,2,0.9049122427481454
PSO-Energy,1.5,3,0.8976878841896337
PSO-Energy,1.5,4,0.8922241485517386
PSO-Energy,1.5,5,0.8783527521256029
PSO-Energy,1.5,6,0.9025484389572835
PSO-Energy,1.5,7,0.8874532568669005
PSO-Energy,1.5,8,0.8991090626938217
PSO-Energy,1.5,9,0.8781819038932627
PSO-Energy,1.5,10,0.894117370133486
PSO-Energy,1.5,11,0.8784586249837188
PSO-Energy,1.5,12,0.8898392186213228
PSO-Energy,1.5,13,0.9063480673963891
PSO-Energy,1.5,14,0.8951894897137371
PSO-Energy,1.5,15,0.8994469466331959
PSO-Energy,1.5,16,0.8880381980199954
PSO-Energy,1.5,17,0.8938623148098387
PSO-Energy,1.5,18,0.9143432321104052
PSO-Energy,1.5,19,0.8987626079604423
PSO-Energy,1.5,20,0.8976959831291031
PSO-Energy,1.5,21,0.8864571745263037
PSO-Energy,1.5,22,0.8819083843374877
PSO-Energy,1.5,23,0.8935424692071354
PSO-Energy,1.5,24,0.9107297993383113
PSO-Energy,1.5,25,0.8943359524612639
PSO-Energy,1.5,26,0.8973459754018757
PSO-Energy,1.5,27,0.909602895614303
PSO-Energy,1.5,28,0.9019022119435914
PSO-Energy,1.5,29,0.9021698291214298
PSO-Energy,2.0,0,0.8836601464195768
PSO-Energy,2.0,1,0.8735306469758484
PSO-Energy,2.0,2,0.8849182605021688
PSO-Energy,2.0,3,0.87263567907597
PSO-Energy,2.0,4,0.888645241875032
PSO-Energy,2.0,5,0.8939622001152006
PSO-Energy,2.0,6,0.8866930892171859
PSO-Energy,2.0,7,0.8748499998639626
PSO-Energy,2.0,8,0.8734170203512002
PSO-Energy,2.0,9,0.8695469696706138
PSO-Energy,2.0,10,0.8724423142651124
PSO-Energy,2.0,11,0.8800578432288438
PSO-Energy,2.0,12,0.8753602011296437
PSO-Energy,2.0,13,0.8728867420624312
PSO-Energy,2.0,14,0.8832051508182684
PSO-Energy,2.0,15,0.8818231332644109
PSO-Energy,2.0,16,0.8807228069312825
PSO-Energy,2.0,17,0.8737056172827761
PSO-Energy,2.0,18,0.8659674159324732
PSO-Energy,2.0,19,0.8779466167835625
PSO-Energy,2.0,20,0.8873632909914362
PSO-Energy,2.0,21,0.8867570859941354
PSO-Energy,2.0,22,0.8721858972965016
PSO-Energy,2.0,23,0.8771226068670879
PSO-Energy,2.0,24,0.8885615963786986
PSO-Energy,2.0,25,0.8663610078541291
PSO-Energy,2.0,26,0.8779445554867589
PSO-Energy,2.0,27,0.8710751656111559
PSO-Energy,2.0,28,0.8765893257627144
PSO-Energy,2.0,29,0.8853205476687918
PSO-Energy,2.5,0,0.8751257351956404
PSO-Energy,2.5,1,0.864038152052439
PSO-Energy,2.5,2,0.8613398489672848
PSO-Energy,2.5,3,0.8528169138201404
PSO-Energy,2.5,4,0.880571590178488
PSO-Energy,2.5,5,0.8615614474858857
PSO-Energy,2.5,6,0.8565040080571814
PSO-Energy,2.5,7,0.8617214651128524
PSO-Energy,2.5,8,0.8528438263736512
PSO-Energy,2.5,9,0.8642704903750161
PSO-Energy,2.5,10,0.8861505632477026
PSO-Energy,2.5,11,0.8667365476447625
PSO-Energy,2.5,12,0.8634204729079624
PSO-Energy,2.5,13,0.8508029539140916
PSO-Energy,2.5,14,0.8663054422182278
PSO-Energy,2.5,15,0.8425305760926803
PSO-Energy,2.5,16,0.87311102531024
PSO-Energy,2.5,17,0.8518763517162119
PSO-Energy,2.5,18,0.8559722781994488
PSO-Energy,2.5,19,0.8820744118044495
PSO-Energy,2.5,20,0.8444647619909174
PSO-Energy,2.5,21,0.8487583438870416
PSO-Energy,2.5,22,0.8581395876910048
PSO-Energy,2.5,23,0.8769157803730845
PSO-Energy,2.5,24,0.8526802051124591
PSO-Energy,2.5,25,0.8779756927794883
PSO-Energy,2.5,26,0.8555846513013046
PSO-Energy,2.5,27,0.860513024643312
PSO-Energy,2.5,28,0.8683355990908989
PSO-Energy,2.5,29,0.851139009512831
PSO-Energy,3.0,0,0.8459903226717319
PSO-Energy,3.0,1,0.8550712869230294
PSO-Energy,3.0,2,0.8620085152972677
PSO-Energy,3.0,3,0.8353130835837033
PSO-Energy,3.0,4,0.8570820198618065
PSO-Energy,3.0,5,0.8461053914080134
PSO-Energy,3.0,6,0.848307055103364
PSO-Energy,3.0,7,0.843696269040486
PSO-Energy,3.0,8,0.8521075461726769
PSO-Energy,3.0,9,0.8328330511391945
PSO-Energy,3.0,10,0.8408775829515165
PSO-Energy,3.0,11,0.8592560105316254
PSO-Energy,3.0,12,0.8449441296759534
PSO-Energy,3.0,13,0.8489683464851046
PSO-Energy,3.0,14,0.8386396729926168
PSO-Energy,3.0,15,0.8489936978447401
PSO-Energy,3.0,16,0.8323846465352749
PSO-Energy,3.0,17,0.8248964614605782
PSO-Energy,3.0,18,0.8404386705555731
PSO-Energy,3.0,19,0.828588066887675
PSO-Energy,3.0,20,0.8510190346921811
PSO-Energy,3.0,21,0.8415858130925985
PSO-Energy,3.0,22,0.8473024139222084
PSO-Energy,3.0,23,0.8385253264084395
PSO-Energy,3.0,24,0.8413366365499607
PSO-Energy,3.0,25,0.8489180137832493
PSO-Energy,3.0,26,0.842261393108187
PSO-Energy,3.0,27,0.8367522163328219
PSO-Energy,3.0,28,0.8422183874814279
PSO-Energy,3.0,29,0.8431078500374579
GWO-WBAN,0.0,0,0.9129308609893549
GWO-WBAN,0.0,1,0.9408024389869689
GWO-WBAN,0.0,2,0.9195672505488695
GWO-WBAN,0.0,3,0.9193099789347486
GWO-WBAN,0.0,4,0.9393721549043733
GWO-WBAN,0.0,5,0.9195928714402021
GWO-WBAN,0.0,6,0.9235475988489482
GWO-WBAN,0.0,7,0.9202498487026948
GWO-WBAN,0.0,8,0.9408935537957528
GWO-WBAN,0.0,9,0.928492710929665
GWO-WBAN,0.0,10,0.9206685771441205
GWO-WBAN,0.0,11,0.9220688124627928
GWO-WBAN,0.0,12,0.9211742503130788
GWO-WBAN,0.0,13,0.9218282475463421
GWO-WBAN,0.0,14,0.9309867900166269
GWO-WBAN,0.0,15,0.9319513579074356
GWO-WBAN,0.0,16,0.9391098094625665
GWO-WBAN,0.0,17,0.9392022945999667
GWO-WBAN,0.0,18,0.9297908864838142
GWO-WBAN,0.0,19,0.9509391112862561
GWO-WBAN,0.0,20,0.9013535512959249
GWO-WBAN,0.0,21,0.9320683690279002
GWO-WBAN,0.0,22,0.9189797191120186
GWO-WBAN,0.0,23,0.9252552055151045
GWO-WBAN,0.0,24,0.9211469497793746
GWO-WBAN,0.0,25,0.9231310947969035
GWO-WBAN,0.0,26,0.9265838262692382
GWO-WBAN,0.0,27,0.9265482709980105
GWO-WBAN,0.0,28,0.9386709006102354
GWO-WBAN,0.0,29,0.9250398199484161
GWO-WBAN,0.5,0,0.9142730824866182
GWO-WBAN,0.5,1,0.9113524787293651
GWO-WBAN,0.5,2,0.9165271640174976
GWO-WBAN,0.5,3,0.9080311987317654
GWO-WBAN,0.5,4,0.9043924023652798
GWO-WBAN,0.5,5,0.9187204705364677
GWO-WBAN,0.5,6,0.897097285112019
GWO-WBAN,0.5,7,0.9137564731646249
GWO-WBAN,0.5,8,0.9105863060885669
GWO-WBAN,0.5,9,0.9066377522138338
GWO-WBAN,0.5,10,0.9135996119271277
GWO-WBAN,0.5,11,0.909221180842256
GWO-WBAN,0.5,12,0.9076346317588568
GWO-WBAN,0.5,13,0.9170888166440657
GWO-WBAN,0.5,14,0.9188905103771137
GWO-WBAN,0.5,15,0.9132210699511722
GWO-WBAN,0.5,16,0.9003646073036061
GWO-WBAN,0.5,17,0.9227858479825878
GWO-WBAN,0.5,18,0.9107209338320114
GWO-WBAN,0.5,19,0.900934550991509
GWO-WBAN,0.5,20,0.925460597151985
GWO-WBAN,0.5,21,0.9224872309277893
GWO-WBAN,0.5,22,0.9178785962801649
GWO-WBAN,0.5,23,0.9171577253136063
GWO-WBAN,0.5,24,0.8985301408144115
GWO-WBAN,0.5,25,0.9093208389414599
GWO-WBAN,0.5,26,0.9078074483381433
GWO-WBAN,0.5,27,0.9074395906414517
GWO-WBAN,0.5,28,0.8912994089924189
GWO-WBAN,0.5,29,0.914045676449912
GWO-WBAN,1.0,0,0.8918559227294602
GWO-WBAN,1.0,1,0.9030097307484475
GWO-WBAN,1.0,2,0.8932583385385913
GWO-WBAN,1.0,3,0.9005410191856408
GWO-WBAN,1.0,4,0.8954981867421249
GWO-WBAN,1.0,5,0.8822316664729322
GWO-WBAN,1.0,6,0.8973992500933551
GWO-WBAN,1.0,7,0.8924984949175108
GWO-WBAN,1.0,8,0.8884094024218191
GWO-WBAN,1.0,9,0.8828790316784642
GWO-WBAN,1.0,10,0.8862960251017343
GWO-WBAN,1.0,11,0.8780843137889629
GWO-WBAN,1.0,12,0.8959885526181269
GWO-WBAN,1.0,13,0.8877257441981576
GWO-WBAN,1.0,14,0.8900272481701954
GWO-WBAN,1.0,15,0.8848854517381435
GWO-WBAN,1.0,16,0.8874773373171564
GWO-WBAN,1.0,17,0.8754799290315401
GWO-WBAN,1.0,18,0.8901510879990666
GWO-WBAN,1.0,19,0.8903396425607668
GWO-WBAN,1.0,20,0.8920523280684174
GWO-WBAN,1.0,21,0.8908950325917115
GWO-WBAN,1.0,22,0.8930853403470809
GWO-WBAN,1.0,23,0.8824746342425621
GWO-WBAN,1.0,24,0.8945559796204535
GWO-WBAN,1.0,25,0.901340479234786
GWO-WBAN,1.0,26,0.8886883130585348
GWO-WBAN,1.0,27,0.8897481206083473
GWO-WBAN,1.0,28,0.8997981759431447
GWO-WBAN,1.0,29,0.9015172612986967
GWO-WBAN,1.5,0,0.8825180628139482
GWO-WBAN,1.5,1,0.8783832589626975
GWO-WBAN,1.5,2,0.8710545192459405
GWO-WBAN,1.5,3,0.867982444231256
GWO-WBAN,1.5,4,0.8752952325624636
GWO-WBAN,1.5,5,0.8649442471722674
GWO-WBAN,1.5,6,0.8822166366418975
GWO-WBAN,1.5,7,0.8629660937725465
GWO-WBAN,1.5,8,0.8787962653479426
GWO-WBAN,1.5,9,0.8883433010052396
GWO-WBAN,1.5,10,0.8883584665507065
GWO-WBAN,1.5,11,0.8875808852121073
GWO-WBAN,1.5,12,0.8656291917794812
GWO-WBAN,1.5,13,0.8543613111041861
GWO-WBAN,1.5,14,0.8701138009909481
GWO-WBAN,1.5,15,0.8665109135827277
GWO-WBAN,1.5,16,0.881145354983496
GWO-WBAN,1.5,17,0.8717350016566131
GWO-WBAN,1.5,18,0.8806630464710555
GWO-WBAN,1.5,19,0.8943338635040021
GWO-WBAN,1.5,20,0.8776590148453937
GWO-WBAN,1.5,21,0.85861040538515
GWO-WBAN,1.5,22,0.8930550447032397
GWO-WBAN,1.5,23,0.8642526780734389
GWO-WBAN,1.5,24,0.8782329149077133
GWO-WBAN,1.5,25,0.8784707451846456
GWO-WBAN,1.5,26,0.8800724261295755
GWO-WBAN,1.5,27,0.9042181714729964
GWO-WBAN,1.5,28,0.8629770669444576
GWO-WBAN,1.5,29,0.8997823678215735
GWO-WBAN,2.0,0,0.8449125445168996
GWO-WBAN,2.0,1,0.8502121036632828
GWO-WBAN,2.0,2,0.8629288279781578
GWO-WBAN,2.0,3,0.8548902659023349
GWO-WBAN,2.0,4,0.855223068695749
GWO-WBAN,2.0,5,0.8488871344696434
GWO-WBAN,2.0,6,0.8441854395736248
GWO-WBAN,2.0,7,0.8469415146385556
GWO-WBAN,2.0,8,0.882335096639055
GWO-WBAN,2.0,9,0.8565818323555022
GWO-WBAN,2.0,10,0.8440341589679511
GWO-WBAN,2.0,11,0.8359764997136115
GWO-WBAN,2.0,12,0.8660374562103147
GWO-WBAN,2.0,13,0.860966226926583
GWO-WBAN,2.0,14,0.83842440610016
GWO-WBAN,2.0,15,0.869351887570182
GWO-WBAN,2.0,16,0.8455593101378021
GWO-WBAN,2.0,17,0.8393597258383257
GWO-WBAN,2.0,18,0.8528568978121389
GWO-WBAN,2.0,19,0.8501378795167464
GWO-WBAN,2.0,20,0.8621074439360382
GWO-WBAN,2.0,21,0.8451112101412822
GWO-WBAN,2.0,22,0.8536228595038853
GWO-WBAN,2.0,23,0.8491076743972772
GWO-WBAN,2.0,24,0.8661146061763411
GWO-WBAN,2.0,25,0.8592807315589057
GWO-WBAN,2.0,26,0.8544980439711588
GWO-WBAN,2.0,27,0.859147397174408
GWO-WBAN,2.0,28,0.8445763445819804
GWO-WBAN,2.0,29,0.8403032099661556
GWO-WBAN,2.5,0,0.8417793533604152
GWO-WBAN,2.5,1,0.8282393283475366
GWO-WBAN,2.5,2,0.8224597880189606
GWO-WBAN,2.5,3,0.8354658170929343
GWO-WBAN,2.5,4,0.8485401353364802
GWO-WBAN,2.5,5,0.8333192593188412
GWO-WBAN,2.5,6,0.8276891012150561
GWO-WBAN,2.5,7,0.8287567156347498
GWO-WBAN,2.5,8,0.8510609404901536
GWO-WBAN,2.5,9,0.8426011211088745
GWO-WBAN,2.5,10,0.8081120088781248
GWO-WBAN,2.5,11,0.8383090688637291
GWO-WBAN,2.5,12,0.8223586921748112
GWO-WBAN,2.5,13,0.8376970967798558
GWO-WBAN,2.5,14,0.839273861176432
GWO-WBAN,2.5,15,0.8342707984693555
GWO-WBAN,2.5,16,0.8307399677064301
GWO-WBAN,2.5,17,0.8335565561982735
GWO-WBAN,2.5,18,0.8481288881658868
